호선,역,인구,가구,주택,사업체수,교육시설,공공기관,금융시설,의료시설,대중교통,방범/방재,백화점/중대형마트,편의점,극장/영화관,도서관/박물관
7 ,강남구청역,3019 ,1387 ,912 ,1402 ,0 ,1 ,32 ,71 ,5 ,0 ,0 ,18 ,0 ,0 
7 ,청담역,2824 ,1035 ,994 ,362 ,0 ,0 ,5 ,23 ,6 ,0 ,0 ,5 ,0 ,0 
7 ,숭실대입구역,3839 ,1591 ,635 ,414 ,9 ,3 ,4 ,13 ,8 ,2 ,0 ,7 ,0 ,0 
7 ,군자역,2974 ,1648 ,653 ,689 ,0 ,2 ,17 ,41 ,7 ,0 ,0 ,8 ,2 ,0 
7 ,건대입구역,3154 ,2043 ,690 ,989 ,0 ,1 ,7 ,50 ,7 ,0 ,0 ,14 ,0 ,0 
7 ,뚝섬유원지역,2729 ,1014 ,847 ,98 ,0 ,2 ,0 ,0 ,2 ,2 ,0 ,5 ,0 ,1 
7 ,중곡역,3193 ,1323 ,660 ,213 ,1 ,0 ,1 ,18 ,7 ,0 ,0 ,7 ,0 ,1 
7 ,용마산역,5372 ,2185 ,1868 ,95 ,2 ,0 ,0 ,6 ,3 ,0 ,0 ,3 ,0 ,0 
7 ,어린이대공원역,3253 ,1585 ,663 ,398 ,11 ,4 ,1 ,4 ,9 ,3 ,0 ,13 ,2 ,1 
7 ,가산디지털단지역,900 ,597 ,504 ,6646 ,0 ,4 ,66 ,51 ,33 ,1 ,0 ,31 ,0 ,0 
7 ,남구로역,5760 ,2403 ,2507 ,369 ,0 ,0 ,6 ,18 ,5 ,0 ,0 ,4 ,0 ,0 
7 ,대림역,2604 ,1193 ,836 ,283 ,1 ,0 ,5 ,7 ,5 ,0 ,0 ,4 ,0 ,0 
7 ,온수역,2339 ,1012 ,964 ,179 ,0 ,0 ,2 ,4 ,10 ,0 ,0 ,6 ,0 ,0 
7 ,천왕역,4003 ,1620 ,1451 ,215 ,2 ,1 ,1 ,14 ,11 ,0 ,0 ,4 ,0 ,0 
7 ,공릉역,3448 ,1435 ,1044 ,635 ,2 ,2 ,7 ,45 ,8 ,1 ,0 ,9 ,0 ,0 
7 ,노원역,1553 ,640 ,474 ,1352 ,0 ,0 ,12 ,57 ,10 ,0 ,1 ,10 ,1 ,0 
7 ,마들역,3575 ,1365 ,1339 ,373 ,0 ,0 ,7 ,56 ,6 ,0 ,0 ,4 ,0 ,0 
7 ,수락산역,4302 ,1825 ,1609 ,506 ,0 ,4 ,3 ,42 ,8 ,1 ,0 ,8 ,0 ,1 
7 ,중계역,3533 ,1373 ,1376 ,79 ,0 ,0 ,0 ,8 ,4 ,0 ,0 ,2 ,0 ,0 
7 ,하계역,3543 ,1218 ,1219 ,151 ,0 ,0 ,1 ,7 ,5 ,0 ,1 ,2 ,0 ,0 
7 ,남성역,2790 ,1141 ,753 ,285 ,0 ,1 ,1 ,21 ,4 ,0 ,0 ,3 ,0 ,1 
7 ,상도역,3607 ,1821 ,977 ,371 ,1 ,0 ,2 ,23 ,11 ,0 ,0 ,8 ,0 ,1 
7 ,신대방삼거리역,3676 ,1808 ,1221 ,847 ,1 ,4 ,8 ,64 ,14 ,2 ,0 ,7 ,0 ,0 
7 ,장승배기역,3327 ,1728 ,983 ,650 ,2 ,3 ,7 ,51 ,14 ,1 ,0 ,5 ,0 ,0 
7 ,보라매역,2682 ,1275 ,656 ,409 ,2 ,1 ,3 ,18 ,6 ,0 ,0 ,5 ,0 ,0 
7 ,고속터미널역,0 ,0 ,3 ,1901 ,0 ,2 ,4 ,3 ,11 ,1 ,1 ,12 ,1 ,0 
7 ,반포역,4345 ,1397 ,1405 ,182 ,1 ,0 ,16 ,30 ,3 ,0 ,0 ,3 ,0 ,0 
7 ,내방역,2563 ,1044 ,716 ,662 ,0 ,1 ,16 ,32 ,7 ,0 ,0 ,7 ,0 ,0 
7 ,신풍역,4121 ,1672 ,1034 ,316 ,2 ,2 ,2 ,13 ,9 ,0 ,0 ,3 ,0 ,0 
7 ,면목역,3787 ,1903 ,878 ,576 ,0 ,0 ,8 ,32 ,5 ,0 ,0 ,5 ,0 ,0 
7 ,상봉역,3333 ,1703 ,975 ,408 ,1 ,1 ,15 ,18 ,5 ,0 ,0 ,6 ,0 ,0 
7 ,사가정역,4372 ,2111 ,839 ,913 ,1 ,1 ,9 ,56 ,7 ,0 ,0 ,8 ,0 ,0 
7 ,먹골역,2783 ,1251 ,638 ,359 ,0 ,2 ,2 ,18 ,5 ,0 ,0 ,5 ,0 ,0 
7 ,태릉입구역,2263 ,1180 ,837 ,316 ,2 ,0 ,6 ,15 ,10 ,0 ,0 ,4 ,0 ,0 
7 ,중화역,2892 ,1205 ,663 ,507 ,2 ,0 ,3 ,13 ,7 ,0 ,0 ,5 ,0 ,0 
7 ,도봉산역,429 ,179 ,92 ,121 ,0 ,0 ,0 ,5 ,4 ,0 ,0 ,2 ,0 ,0 
7 ,이수역,2800 ,1278 ,868 ,681 ,0 ,0 ,37 ,67 ,7 ,0 ,0 ,9 ,2 ,1 
8 ,강동구청역,2439 ,983 ,699 ,811 ,4 ,2 ,14 ,17 ,9 ,0 ,0 ,8 ,0 ,0 
8 ,암사역,3058 ,1458 ,1127 ,733 ,1 ,2 ,7 ,57 ,7 ,0 ,0 ,9 ,0 ,0 
8 ,천호역,2054 ,1027 ,494 ,1341 ,0 ,1 ,29 ,89 ,10 ,0 ,2 ,10 ,0 ,0 
8 ,송파역,1663 ,707 ,440 ,551 ,2 ,2 ,5 ,29 ,7 ,1 ,0 ,6 ,0 ,0 
8 ,가락시장역,2243 ,1026 ,870 ,4495 ,0 ,2 ,43 ,57 ,11 ,1 ,1 ,8 ,0 ,0 
8 ,문정역,1048 ,451 ,330 ,1980 ,0 ,2 ,16 ,6 ,14 ,1 ,2 ,11 ,2 ,0 
8 ,석촌역,3626 ,1736 ,1395 ,665 ,1 ,3 ,22 ,50 ,8 ,1 ,0 ,6 ,0 ,0 
8 ,몽촌토성역,3495 ,1133 ,1054 ,467 ,8 ,1 ,7 ,10 ,16 ,0 ,0 ,9 ,0 ,3 
8 ,잠실역,2607 ,909 ,924 ,977 ,0 ,2 ,14 ,17 ,15 ,0 ,5 ,13 ,1 ,0 
8 ,장지역,1469 ,631 ,590 ,2042 ,2 ,2 ,18 ,29 ,19 ,1 ,2 ,11 ,2 ,0 
9 ,노량진역,1758 ,1150 ,699 ,1590 ,0 ,3 ,9 ,15 ,13 ,2 ,0 ,7 ,0 ,0 
9 ,종합운동장역,0 ,0 ,1 ,245 ,2 ,2 ,4 ,1 ,4 ,1 ,0 ,10 ,1 ,0 
9 ,당산역,1809 ,1188 ,716 ,518 ,0 ,2 ,36 ,12 ,3 ,1 ,0 ,6 ,0 ,0 
9 ,동작역,1353 ,424 ,419 ,13 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,2 ,0 ,0 
9 ,고속터미널역,0 ,0 ,3 ,1901 ,0 ,2 ,4 ,3 ,11 ,1 ,1 ,12 ,1 ,0 
9 ,수유역(강북구청)역,1611 ,909 ,708 ,927 ,0 ,2 ,80 ,69 ,13 ,1 ,0 ,12 ,0 ,0 
9 ,양천향교역,2420 ,1135 ,963 ,1135 ,3 ,3 ,28 ,16 ,22 ,0 ,0 ,10 ,0 ,1 
9 ,가양역,2838 ,1312 ,1057 ,386 ,5 ,0 ,3 ,27 ,13 ,0 ,1 ,4 ,0 ,0 
9 ,증미역,1467 ,756 ,453 ,627 ,2 ,5 ,2 ,21 ,8 ,2 ,1 ,7 ,0 ,1 
9 ,공항시장역,3274 ,1677 ,1013 ,546 ,2 ,2 ,5 ,29 ,8 ,1 ,0 ,9 ,0 ,0 
9 ,등촌역,3026 ,1647 ,1267 ,566 ,3 ,1 ,8 ,29 ,9 ,0 ,0 ,6 ,0 ,0 
9 ,신방화역,2941 ,1362 ,1067 ,113 ,2 ,0 ,0 ,3 ,9 ,0 ,0 ,3 ,0 ,0 
9 ,노들역,2472 ,1132 ,716 ,1411 ,1 ,4 ,3 ,9 ,18 ,2 ,0 ,7 ,0 ,0 
9 ,흑석역,1370 ,798 ,372 ,347 ,2 ,1 ,2 ,19 ,10 ,0 ,0 ,4 ,0 ,0 
9 ,사평역,4038 ,1293 ,1304 ,20 ,4 ,1 ,0 ,2 ,5 ,0 ,0 ,1 ,0 ,0 
9 ,구반포역,2961 ,951 ,949 ,613 ,6 ,2 ,6 ,22 ,6 ,0 ,0 ,2 ,0 ,0 
9 ,신반포역,3350 ,1043 ,1037 ,170 ,4 ,2 ,1 ,9 ,6 ,0 ,0 ,3 ,0 ,0 
9 ,신논현역,2205 ,1371 ,547 ,1342 ,0 ,2 ,15 ,72 ,11 ,0 ,0 ,11 ,0 ,0 
9 ,염창역,2926 ,1158 ,949 ,336 ,0 ,1 ,4 ,17 ,7 ,0 ,0 ,5 ,0 ,1 
9 ,선유도역,2616 ,1147 ,874 ,1213 ,4 ,2 ,21 ,23 ,14 ,0 ,0 ,12 ,0 ,2 
9 ,샛강역,931 ,382 ,401 ,3903 ,0 ,5 ,441 ,94 ,23 ,0 ,0 ,20 ,0 ,0 
9 ,국회의사당역,845 ,554 ,558 ,2714 ,0 ,9 ,112 ,34 ,17 ,1 ,0 ,23 ,1 ,0 
9 ,여의도역,1346 ,550 ,582 ,4128 ,1 ,4 ,479 ,106 ,23 ,0 ,0 ,22 ,1 ,1 
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
