Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
282	-0.00432	0.472	0.686	0.242
283	-0.00424	0.471	0.686	0.242
284	-0.00407	0.47	0.687	0.242
285	-0.00465	0.471	0.686	0.242
286	-0.00451	0.471	0.686	0.242
287	-0.00446	0.471	0.687	0.242
288	-0.00479	0.471	0.687	0.242
289	-0.00443	0.47	0.687	0.242
290	-0.00437	0.47	0.687	0.242
291	-0.00438	0.47	0.687	0.242
292	-0.00437	0.47	0.687	0.242
293	-0.00475	0.47	0.687	0.242
294	-0.00463	0.47	0.687	0.243
295	-0.00461	0.47	0.687	0.242
296	-0.00448	0.47	0.688	0.242
297	-0.00443	0.47	0.687	0.243
298	-0.0048	0.47	0.687	0.242
299	-0.00477	0.469	0.688	0.242
300	-0.0044	0.47	0.688	0.242
301	-0.0039	0.469	0.688	0.242
302	-0.00414	0.469	0.688	0.241
303	-0.00434	0.47	0.688	0.242
304	-0.0048	0.469	0.688	0.242
305	-0.00495	0.469	0.688	0.242
306	-0.00488	0.469	0.688	0.242
307	-0.00532	0.469	0.688	0.242
308	-0.00451	0.469	0.689	0.242
309	-0.00456	0.469	0.689	0.242
310	-0.00493	0.469	0.689	0.242
311	-0.00507	0.468	0.689	0.242
312	-0.00491	0.469	0.689	0.242
313	-0.00474	0.468	0.689	0.242
314	-0.00521	0.468	0.69	0.242
315	-0.00513	0.468	0.69	0.242
316	-0.00517	0.468	0.69	0.242
317	-0.00474	0.468	0.69	0.242
318	-0.00451	0.468	0.69	0.242
319	-0.00429	0.467	0.69	0.242
320	-0.00435	0.467	0.69	0.242
321	-0.00441	0.467	0.691	0.242
322	-0.0046	0.467	0.691	0.242
323	-0.00466	0.467	0.691	0.242
324	-0.00485	0.467	0.692	0.242
325	-0.00435	0.467	0.691	0.242
326	-0.00448	0.466	0.692	0.242
327	-0.00444	0.466	0.692	0.242
328	-0.0044	0.466	0.692	0.242
329	-0.00475	0.466	0.692	0.241
330	-0.00496	0.466	0.692	0.242
331	-0.00505	0.466	0.692	0.242
332	-0.00509	0.466	0.692	0.242
333	-0.00495	0.466	0.692	0.242
334	-0.00455	0.466	0.692	0.242
335	-0.00415	0.466	0.692	0.242
336	-0.00423	0.465	0.693	0.241
337	-0.00437	0.465	0.693	0.241
338	-0.00416	0.466	0.692	0.242
339	-0.00393	0.465	0.693	0.241
340	-0.00413	0.465	0.693	0.241
341	-0.00461	0.465	0.693	0.242
342	-0.00465	0.465	0.693	0.241
343	-0.00458	0.465	0.693	0.241
344	-0.00435	0.466	0.692	0.242
345	-0.00443	0.466	0.693	0.242
346	-0.00419	0.466	0.693	0.242
347	-0.00414	0.465	0.693	0.241
348	-0.00404	0.465	0.693	0.241
349	-0.00396	0.466	0.693	0.242
350	-0.00418	0.465	0.694	0.241
351	-0.00377	0.465	0.694	0.241
352	-0.00411	0.465	0.694	0.242
353	-0.00402	0.465	0.694	0.241
354	-0.00385	0.465	0.694	0.242
