Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
390	0.397	0.269	0.136	0.0502
391	0.397	0.269	0.136	0.0501
392	0.397	0.268	0.136	0.0501
393	0.396	0.268	0.136	0.0501
394	0.396	0.269	0.136	0.0502
395	0.396	0.269	0.136	0.0502
396	0.396	0.269	0.136	0.0502
397	0.396	0.269	0.136	0.0502
398	0.395	0.269	0.136	0.0502
399	0.395	0.269	0.136	0.0503
400	0.395	0.269	0.136	0.0503
401	0.395	0.268	0.136	0.0502
402	0.395	0.269	0.135	0.0502
403	0.395	0.269	0.136	0.0502
404	0.395	0.269	0.136	0.0502
405	0.394	0.269	0.135	0.0502
406	0.394	0.269	0.135	0.0502
407	0.394	0.268	0.136	0.0502
408	0.394	0.269	0.135	0.0502
409	0.393	0.269	0.135	0.0503
410	0.393	0.269	0.135	0.0502
411	0.393	0.269	0.135	0.0502
412	0.393	0.269	0.135	0.0502
413	0.393	0.269	0.135	0.0502
414	0.393	0.269	0.135	0.0502
415	0.393	0.268	0.135	0.0502
416	0.392	0.269	0.135	0.0502
417	0.392	0.268	0.135	0.0501
418	0.392	0.269	0.135	0.0502
419	0.392	0.268	0.135	0.0502
420	0.392	0.268	0.135	0.0501
421	0.392	0.269	0.135	0.0502
422	0.392	0.268	0.135	0.0501
423	0.392	0.268	0.135	0.0501
424	0.391	0.268	0.135	0.0502
425	0.391	0.269	0.135	0.0502
426	0.391	0.269	0.135	0.0501
427	0.39	0.269	0.135	0.0502
428	0.39	0.269	0.135	0.0502
429	0.39	0.268	0.135	0.0501
430	0.39	0.269	0.135	0.0502
431	0.39	0.269	0.135	0.0502
432	0.39	0.269	0.135	0.0502
433	0.39	0.269	0.135	0.0503
434	0.39	0.268	0.135	0.0502
435	0.39	0.268	0.135	0.0502
436	0.39	0.268	0.135	0.0502
437	0.39	0.268	0.135	0.0501
438	0.389	0.268	0.135	0.0501
439	0.389	0.269	0.135	0.0502
440	0.389	0.268	0.135	0.0501
441	0.389	0.268	0.134	0.0502
442	0.389	0.269	0.135	0.0502
443	0.389	0.268	0.135	0.0501
444	0.388	0.268	0.134	0.0502
445	0.388	0.269	0.134	0.0503
446	0.388	0.269	0.134	0.0502
447	0.388	0.268	0.134	0.0502
448	0.388	0.268	0.134	0.0501
449	0.388	0.268	0.134	0.0502
450	0.388	0.268	0.134	0.0502
451	0.387	0.269	0.134	0.0503
452	0.388	0.268	0.134	0.0502
453	0.387	0.269	0.134	0.0502
454	0.387	0.268	0.134	0.0502
455	0.387	0.268	0.134	0.0501
456	0.386	0.269	0.134	0.0503
457	0.386	0.268	0.134	0.0502
458	0.387	0.268	0.134	0.0502
459	0.386	0.269	0.134	0.0503
460	0.386	0.269	0.134	0.0502
461	0.387	0.268	0.134	0.0501
462	0.386	0.268	0.134	0.0502
463	0.386	0.268	0.134	0.0503
464	0.386	0.268	0.134	0.0502
465	0.385	0.268	0.134	0.0502
466	0.385	0.269	0.134	0.0503
467	0.385	0.268	0.134	0.0502
468	0.385	0.268	0.134	0.0502
469	0.385	0.268	0.134	0.0503
470	0.385	0.268	0.134	0.0502
471	0.384	0.268	0.134	0.0502
472	0.384	0.268	0.134	0.0502
473	0.384	0.268	0.134	0.0502
474	0.384	0.269	0.134	0.0503
475	0.384	0.268	0.134	0.0503
476	0.384	0.268	0.133	0.0502
477	0.384	0.268	0.133	0.0503
478	0.383	0.269	0.133	0.0504
479	0.383	0.268	0.133	0.0502
480	0.383	0.269	0.133	0.0503
481	0.383	0.269	0.133	0.0503
482	0.383	0.268	0.133	0.0502
483	0.383	0.268	0.133	0.0503
484	0.382	0.268	0.133	0.0503
485	0.383	0.268	0.133	0.0503
486	0.383	0.268	0.133	0.0503
487	0.382	0.268	0.133	0.0503
488	0.382	0.268	0.133	0.0503
489	0.382	0.268	0.133	0.0503
490	0.382	0.268	0.133	0.0503
491	0.382	0.268	0.133	0.0502
492	0.382	0.268	0.133	0.0503
493	0.381	0.268	0.133	0.0503
494	0.382	0.268	0.133	0.0502
495	0.381	0.268	0.133	0.0502
496	0.381	0.268	0.133	0.0502
497	0.381	0.268	0.133	0.0502
498	0.381	0.268	0.133	0.0503
499	0.38	0.268	0.133	0.0502
500	0.38	0.268	0.133	0.0502
501	0.38	0.268	0.133	0.0502
502	0.38	0.268	0.133	0.0503
503	0.38	0.268	0.133	0.0502
504	0.38	0.268	0.133	0.0503
505	0.379	0.268	0.133	0.0503
506	0.38	0.268	0.133	0.0502
507	0.379	0.268	0.133	0.0503
508	0.379	0.268	0.133	0.0503
509	0.379	0.268	0.133	0.0502
510	0.379	0.268	0.133	0.0502
511	0.379	0.268	0.133	0.0502
512	0.379	0.268	0.133	0.0502
513	0.379	0.268	0.133	0.0502
514	0.378	0.269	0.133	0.0503
515	0.379	0.268	0.133	0.0502
516	0.378	0.268	0.132	0.0503
517	0.378	0.268	0.133	0.0503
518	0.378	0.268	0.133	0.0502
519	0.378	0.268	0.133	0.0503
520	0.378	0.268	0.132	0.0503
521	0.378	0.268	0.133	0.0503
522	0.378	0.268	0.133	0.0503
523	0.377	0.268	0.132	0.0504
524	0.378	0.268	0.132	0.0503
525	0.377	0.268	0.132	0.0503
526	0.377	0.268	0.132	0.0503
527	0.377	0.268	0.132	0.0503
528	0.377	0.268	0.132	0.0503
529	0.376	0.268	0.132	0.0503
530	0.377	0.268	0.132	0.0503
531	0.377	0.268	0.132	0.0502
532	0.377	0.268	0.132	0.0503
533	0.377	0.268	0.132	0.0502
534	0.376	0.268	0.132	0.0503
535	0.376	0.268	0.132	0.0503
536	0.376	0.268	0.132	0.0502
537	0.376	0.268	0.132	0.0503
538	0.375	0.268	0.132	0.0503
539	0.376	0.268	0.132	0.0502
540	0.375	0.268	0.132	0.0503
541	0.375	0.268	0.132	0.0502
542	0.375	0.268	0.132	0.0502
543	0.375	0.268	0.132	0.0502
544	0.375	0.268	0.132	0.0503
545	0.375	0.268	0.132	0.0503
546	0.374	0.268	0.132	0.0503
547	0.374	0.268	0.132	0.0504
548	0.374	0.268	0.132	0.0503
549	0.374	0.268	0.132	0.0503
550	0.374	0.268	0.132	0.0503
551	0.374	0.268	0.132	0.0503
552	0.374	0.268	0.132	0.0503
553	0.374	0.268	0.132	0.0503
554	0.373	0.268	0.132	0.0503
555	0.373	0.268	0.132	0.0503
556	0.374	0.268	0.132	0.0502
557	0.373	0.268	0.132	0.0502
558	0.373	0.268	0.132	0.0503
559	0.373	0.268	0.132	0.0502
560	0.373	0.268	0.132	0.0502
561	0.373	0.268	0.132	0.0503
562	0.373	0.268	0.132	0.0502
563	0.373	0.268	0.132	0.0503
564	0.373	0.268	0.132	0.0502
565	0.373	0.268	0.132	0.0502
566	0.373	0.268	0.132	0.0503
567	0.372	0.268	0.132	0.0503
568	0.373	0.268	0.132	0.0502
569	0.373	0.268	0.132	0.0502
570	0.372	0.268	0.131	0.0503
571	0.372	0.268	0.131	0.0501
572	0.372	0.268	0.131	0.0502
573	0.372	0.268	0.131	0.0502
574	0.372	0.268	0.131	0.0501
575	0.372	0.268	0.131	0.05
576	0.371	0.268	0.131	0.0502
577	0.372	0.268	0.131	0.0501
578	0.371	0.268	0.131	0.0501
579	0.371	0.268	0.131	0.0503
580	0.371	0.268	0.131	0.0501
581	0.371	0.268	0.131	0.0501
582	0.37	0.268	0.131	0.0502
583	0.371	0.268	0.131	0.0501
584	0.371	0.268	0.131	0.0501
585	0.37	0.268	0.131	0.0502
586	0.371	0.267	0.131	0.0501
587	0.371	0.267	0.131	0.0501
588	0.37	0.268	0.131	0.0502
589	0.37	0.268	0.131	0.0501
590	0.37	0.268	0.131	0.05
591	0.37	0.268	0.131	0.0501
592	0.37	0.268	0.131	0.0501
593	0.37	0.267	0.131	0.05
594	0.369	0.268	0.131	0.0501
595	0.369	0.268	0.131	0.0501
596	0.369	0.268	0.131	0.0501
597	0.369	0.268	0.131	0.0502
598	0.369	0.267	0.131	0.0501
599	0.369	0.267	0.131	0.0501
600	0.368	0.268	0.131	0.0502
601	0.368	0.268	0.131	0.0501
602	0.368	0.267	0.131	0.0501
603	0.368	0.268	0.131	0.0502
604	0.368	0.268	0.131	0.0501
605	0.368	0.268	0.131	0.0501
606	0.367	0.268	0.131	0.0503
607	0.368	0.267	0.131	0.0501
608	0.368	0.267	0.131	0.0502
609	0.367	0.268	0.131	0.0503
610	0.368	0.267	0.131	0.0501
611	0.368	0.267	0.131	0.0501
612	0.367	0.268	0.131	0.0502
613	0.368	0.267	0.131	0.0502
614	0.367	0.268	0.131	0.0502
615	0.367	0.268	0.13	0.0502
616	0.367	0.267	0.131	0.0501
617	0.367	0.268	0.13	0.0501
618	0.367	0.268	0.13	0.0502
619	0.367	0.268	0.13	0.0501
620	0.367	0.268	0.131	0.0501
621	0.366	0.268	0.13	0.0501
622	0.367	0.268	0.13	0.0501
623	0.366	0.268	0.13	0.0501
624	0.366	0.268	0.13	0.0502
625	0.366	0.267	0.13	0.05
626	0.366	0.268	0.13	0.0501
627	0.366	0.268	0.13	0.0502
628	0.366	0.267	0.13	0.0501
629	0.366	0.268	0.13	0.0501
630	0.366	0.268	0.13	0.0501
631	0.366	0.267	0.13	0.05
632	0.366	0.267	0.13	0.05
633	0.365	0.268	0.13	0.0502
634	0.365	0.267	0.13	0.0501
635	0.365	0.267	0.13	0.0501
636	0.365	0.268	0.13	0.0502
637	0.365	0.267	0.13	0.0501
638	0.365	0.267	0.13	0.0501
639	0.365	0.267	0.13	0.0501
640	0.365	0.267	0.13	0.0501
641	0.364	0.267	0.13	0.0501
642	0.364	0.268	0.13	0.0501
643	0.364	0.267	0.13	0.0501
644	0.364	0.267	0.13	0.0501
645	0.363	0.268	0.13	0.0502
646	0.364	0.267	0.13	0.05
647	0.364	0.267	0.13	0.0501
648	0.363	0.268	0.13	0.0502
649	0.364	0.267	0.13	0.05
650	0.363	0.267	0.13	0.0501
651	0.363	0.268	0.13	0.0501
652	0.364	0.267	0.13	0.05
653	0.363	0.267	0.13	0.05
654	0.363	0.268	0.13	0.0501
655	0.363	0.267	0.13	0.0501
656	0.362	0.268	0.13	0.0501
657	0.362	0.268	0.13	0.0501
658	0.363	0.268	0.13	0.0501
659	0.362	0.267	0.13	0.0501
660	0.362	0.268	0.13	0.0502
661	0.362	0.267	0.129	0.0501
662	0.362	0.267	0.13	0.05
663	0.362	0.268	0.13	0.0501
664	0.362	0.267	0.129	0.05
665	0.362	0.267	0.129	0.0501
666	0.361	0.267	0.129	0.0501
667	0.362	0.267	0.129	0.05
668	0.362	0.267	0.129	0.05
669	0.361	0.268	0.129	0.0501
670	0.361	0.267	0.129	0.05
671	0.361	0.268	0.129	0.0501
672	0.361	0.268	0.129	0.0501
