Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
456	0.381	0.243	0.167	0.058
457	0.38	0.243	0.167	0.0579
458	0.38	0.243	0.167	0.0579
459	0.38	0.243	0.167	0.0579
460	0.38	0.243	0.167	0.058
461	0.38	0.243	0.166	0.058
462	0.38	0.243	0.166	0.058
463	0.38	0.244	0.166	0.0581
464	0.38	0.243	0.167	0.058
465	0.38	0.243	0.166	0.058
466	0.379	0.243	0.166	0.0581
467	0.379	0.243	0.166	0.0581
468	0.379	0.243	0.167	0.058
469	0.379	0.243	0.166	0.058
470	0.379	0.243	0.166	0.058
471	0.379	0.243	0.166	0.0581
472	0.379	0.243	0.166	0.0581
473	0.379	0.243	0.166	0.0581
474	0.379	0.243	0.166	0.0581
475	0.379	0.243	0.166	0.0581
476	0.379	0.243	0.166	0.0581
477	0.378	0.243	0.166	0.0581
478	0.378	0.243	0.166	0.0581
479	0.378	0.243	0.166	0.0582
480	0.378	0.243	0.166	0.0581
481	0.378	0.243	0.166	0.0581
482	0.378	0.243	0.166	0.0582
483	0.378	0.243	0.166	0.0581
484	0.378	0.243	0.166	0.0581
485	0.378	0.243	0.166	0.0581
486	0.378	0.243	0.166	0.0581
487	0.377	0.243	0.166	0.0581
488	0.377	0.243	0.166	0.0582
489	0.377	0.243	0.166	0.0581
490	0.377	0.243	0.166	0.0581
491	0.377	0.243	0.166	0.0582
492	0.377	0.243	0.166	0.0582
493	0.377	0.243	0.166	0.0582
494	0.377	0.243	0.166	0.0582
495	0.377	0.243	0.166	0.0582
496	0.377	0.243	0.166	0.0582
497	0.377	0.243	0.166	0.0583
498	0.376	0.243	0.166	0.0582
499	0.376	0.243	0.166	0.0582
500	0.376	0.243	0.166	0.0583
501	0.376	0.243	0.166	0.0583
502	0.376	0.243	0.166	0.0583
503	0.376	0.243	0.165	0.0583
504	0.376	0.243	0.166	0.0582
505	0.376	0.243	0.165	0.0583
506	0.376	0.243	0.165	0.0583
507	0.376	0.243	0.165	0.0583
508	0.376	0.243	0.165	0.0583
509	0.375	0.243	0.165	0.0584
510	0.375	0.243	0.165	0.0584
511	0.375	0.243	0.165	0.0584
512	0.375	0.243	0.165	0.0584
513	0.375	0.243	0.165	0.0583
514	0.375	0.243	0.165	0.0583
515	0.375	0.243	0.165	0.0583
516	0.375	0.243	0.165	0.0584
517	0.374	0.243	0.165	0.0583
518	0.374	0.243	0.165	0.0584
519	0.374	0.243	0.165	0.0584
520	0.374	0.243	0.165	0.0583
521	0.374	0.243	0.165	0.0583
522	0.374	0.243	0.165	0.0583
523	0.373	0.243	0.165	0.0584
524	0.373	0.243	0.165	0.0584
525	0.373	0.243	0.165	0.0584
526	0.374	0.243	0.165	0.0584
527	0.373	0.243	0.165	0.0584
528	0.373	0.243	0.165	0.0584
529	0.373	0.243	0.165	0.0584
530	0.373	0.243	0.165	0.0584
531	0.373	0.243	0.165	0.0585
532	0.373	0.243	0.165	0.0585
533	0.372	0.243	0.165	0.0585
534	0.372	0.243	0.165	0.0584
535	0.372	0.243	0.165	0.0584
536	0.372	0.243	0.165	0.0584
537	0.372	0.243	0.165	0.0584
538	0.372	0.243	0.165	0.0584
539	0.371	0.243	0.165	0.0585
540	0.372	0.243	0.164	0.0585
