Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
291	0.407	0.268	0.139	0.0516
292	0.407	0.268	0.139	0.0516
293	0.407	0.268	0.138	0.0515
294	0.406	0.268	0.138	0.0517
295	0.406	0.268	0.138	0.0516
296	0.406	0.268	0.138	0.0516
297	0.406	0.268	0.138	0.0517
298	0.406	0.268	0.138	0.0516
299	0.405	0.268	0.138	0.0516
300	0.405	0.268	0.138	0.0517
301	0.405	0.268	0.138	0.0517
302	0.405	0.268	0.138	0.0516
303	0.404	0.268	0.138	0.0517
304	0.404	0.268	0.138	0.0517
305	0.404	0.268	0.138	0.0516
306	0.404	0.268	0.138	0.0517
307	0.404	0.268	0.138	0.0517
308	0.403	0.268	0.138	0.0516
309	0.403	0.268	0.138	0.0517
310	0.403	0.268	0.138	0.0517
311	0.403	0.268	0.138	0.0517
312	0.403	0.268	0.138	0.0517
313	0.403	0.268	0.138	0.0517
314	0.403	0.268	0.138	0.0517
315	0.403	0.268	0.138	0.0516
316	0.403	0.268	0.138	0.0517
317	0.402	0.268	0.138	0.0517
318	0.402	0.268	0.138	0.0518
319	0.402	0.268	0.138	0.0517
320	0.402	0.268	0.138	0.0518
321	0.402	0.268	0.138	0.0516
322	0.402	0.268	0.138	0.0517
323	0.401	0.268	0.138	0.0516
324	0.401	0.268	0.138	0.0517
325	0.401	0.268	0.138	0.0517
326	0.401	0.268	0.138	0.0517
327	0.401	0.268	0.138	0.0517
328	0.401	0.268	0.138	0.0517
329	0.401	0.268	0.138	0.0516
330	0.4	0.268	0.137	0.0517
331	0.4	0.268	0.137	0.0517
332	0.4	0.268	0.137	0.0517
333	0.4	0.268	0.137	0.0518
334	0.399	0.268	0.137	0.0518
335	0.399	0.268	0.137	0.0518
336	0.399	0.268	0.137	0.0518
337	0.399	0.268	0.137	0.0517
338	0.399	0.268	0.137	0.0517
339	0.399	0.268	0.137	0.0517
340	0.399	0.268	0.137	0.0517
341	0.398	0.268	0.137	0.0517
342	0.398	0.268	0.137	0.0517
343	0.398	0.268	0.137	0.0517
344	0.398	0.268	0.137	0.0517
345	0.398	0.268	0.137	0.0517
346	0.398	0.268	0.137	0.0518
347	0.397	0.268	0.137	0.0518
348	0.397	0.268	0.137	0.0517
349	0.397	0.268	0.137	0.0517
350	0.397	0.268	0.137	0.0517
351	0.397	0.268	0.137	0.0518
352	0.396	0.268	0.137	0.0518
353	0.396	0.268	0.137	0.0517
354	0.396	0.268	0.137	0.0517
355	0.396	0.268	0.137	0.0517
356	0.396	0.268	0.137	0.0517
357	0.396	0.268	0.137	0.0517
358	0.395	0.268	0.137	0.0517
359	0.395	0.268	0.137	0.0517
360	0.395	0.268	0.137	0.0517
361	0.395	0.268	0.137	0.0517
362	0.395	0.268	0.137	0.0518
363	0.395	0.268	0.137	0.0517
364	0.395	0.268	0.137	0.0517
365	0.395	0.268	0.136	0.0518
366	0.395	0.268	0.136	0.0517
367	0.394	0.268	0.136	0.0517
368	0.394	0.268	0.136	0.0517
369	0.394	0.268	0.136	0.0517
370	0.394	0.268	0.136	0.0517
371	0.393	0.268	0.136	0.0518
372	0.393	0.268	0.136	0.0518
373	0.393	0.268	0.136	0.0518
374	0.393	0.268	0.136	0.0517
375	0.393	0.268	0.136	0.0518
376	0.392	0.268	0.136	0.0519
377	0.392	0.268	0.136	0.0517
378	0.392	0.268	0.136	0.0517
379	0.392	0.268	0.136	0.0518
380	0.392	0.268	0.136	0.0518
381	0.392	0.268	0.136	0.0518
382	0.392	0.268	0.136	0.0518
383	0.392	0.268	0.136	0.0517
384	0.392	0.268	0.136	0.0517
385	0.391	0.268	0.136	0.0518
386	0.391	0.268	0.136	0.0518
387	0.391	0.268	0.136	0.0518
388	0.39	0.268	0.136	0.0518
389	0.391	0.268	0.136	0.0518
390	0.39	0.268	0.136	0.0518
391	0.39	0.268	0.136	0.0517
392	0.39	0.268	0.136	0.0517
393	0.389	0.268	0.135	0.0517
394	0.389	0.268	0.136	0.0518
395	0.389	0.268	0.136	0.0518
396	0.389	0.268	0.136	0.0517
397	0.389	0.268	0.136	0.0517
398	0.389	0.268	0.136	0.0517
399	0.389	0.268	0.136	0.0517
400	0.388	0.268	0.135	0.0518
401	0.388	0.268	0.135	0.0518
402	0.388	0.268	0.135	0.0518
403	0.388	0.268	0.135	0.0516
404	0.388	0.268	0.135	0.0516
405	0.388	0.268	0.135	0.0517
406	0.387	0.268	0.135	0.0517
407	0.387	0.268	0.135	0.0517
408	0.387	0.268	0.135	0.0517
409	0.387	0.268	0.135	0.0517
410	0.387	0.268	0.135	0.0517
411	0.387	0.268	0.135	0.0517
412	0.387	0.267	0.135	0.0517
413	0.387	0.268	0.135	0.0517
414	0.386	0.268	0.135	0.0517
415	0.386	0.268	0.135	0.0517
416	0.386	0.268	0.135	0.0518
417	0.386	0.268	0.135	0.0518
