Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
522	0.452	0.244	0.16	0.0485
523	0.452	0.244	0.16	0.0485
524	0.451	0.244	0.16	0.0484
525	0.452	0.244	0.16	0.0485
526	0.452	0.244	0.16	0.0484
527	0.452	0.244	0.16	0.0484
528	0.452	0.244	0.16	0.0484
529	0.452	0.244	0.16	0.0485
530	0.452	0.244	0.16	0.0485
531	0.451	0.244	0.16	0.0484
532	0.452	0.244	0.16	0.0484
533	0.452	0.244	0.16	0.0484
534	0.452	0.244	0.16	0.0484
535	0.452	0.244	0.16	0.0484
536	0.452	0.243	0.16	0.0483
537	0.452	0.244	0.16	0.0484
538	0.453	0.244	0.16	0.0483
539	0.452	0.243	0.16	0.0483
540	0.452	0.243	0.16	0.0484
541	0.453	0.243	0.16	0.0483
542	0.452	0.243	0.16	0.0484
543	0.452	0.244	0.16	0.0484
544	0.453	0.243	0.16	0.0484
545	0.452	0.243	0.16	0.0484
546	0.452	0.244	0.16	0.0484
547	0.453	0.244	0.16	0.0484
548	0.453	0.243	0.16	0.0483
549	0.452	0.244	0.16	0.0484
550	0.453	0.244	0.16	0.0484
551	0.453	0.244	0.16	0.0484
552	0.453	0.244	0.16	0.0484
553	0.453	0.243	0.16	0.0484
554	0.453	0.244	0.16	0.0485
555	0.453	0.243	0.16	0.0484
556	0.453	0.243	0.16	0.0484
557	0.452	0.243	0.16	0.0485
558	0.453	0.243	0.16	0.0483
559	0.454	0.243	0.16	0.0484
560	0.454	0.243	0.16	0.0484
561	0.453	0.243	0.16	0.0483
562	0.454	0.243	0.16	0.0484
563	0.454	0.243	0.16	0.0484
564	0.453	0.243	0.16	0.0483
565	0.454	0.243	0.16	0.0483
566	0.453	0.243	0.16	0.0483
567	0.453	0.243	0.16	0.0484
568	0.454	0.243	0.16	0.0483
569	0.453	0.243	0.16	0.0482
570	0.454	0.243	0.16	0.0483
571	0.454	0.243	0.16	0.0482
572	0.454	0.243	0.16	0.0483
573	0.454	0.243	0.16	0.0482
574	0.454	0.243	0.16	0.0481
575	0.453	0.243	0.16	0.0481
576	0.454	0.243	0.16	0.0482
577	0.454	0.243	0.16	0.0482
578	0.454	0.243	0.16	0.0482
579	0.453	0.243	0.16	0.0482
580	0.455	0.243	0.16	0.0482
581	0.454	0.243	0.16	0.0481
582	0.454	0.243	0.16	0.0481
583	0.454	0.243	0.16	0.0481
584	0.454	0.243	0.16	0.0481
585	0.454	0.243	0.16	0.0481
586	0.455	0.243	0.16	0.0481
587	0.455	0.243	0.16	0.0481
588	0.454	0.243	0.16	0.0482
589	0.455	0.243	0.16	0.0482
590	0.454	0.243	0.16	0.0481
591	0.454	0.243	0.16	0.0481
592	0.454	0.243	0.16	0.0481
593	0.454	0.243	0.16	0.0481
594	0.454	0.243	0.16	0.0481
595	0.455	0.243	0.16	0.0481
596	0.454	0.243	0.16	0.0481
597	0.454	0.243	0.16	0.0481
598	0.455	0.243	0.16	0.0481
599	0.454	0.243	0.16	0.0481
600	0.454	0.243	0.16	0.0482
601	0.455	0.243	0.16	0.0481
602	0.455	0.243	0.16	0.0481
603	0.454	0.243	0.16	0.0482
604	0.455	0.243	0.16	0.0481
605	0.454	0.243	0.16	0.0482
606	0.454	0.243	0.16	0.0483
607	0.455	0.243	0.16	0.0482
608	0.454	0.243	0.16	0.0482
609	0.455	0.243	0.16	0.0483
610	0.456	0.243	0.16	0.0481
611	0.455	0.243	0.16	0.0482
612	0.454	0.243	0.16	0.0482
613	0.456	0.243	0.16	0.0482
614	0.455	0.243	0.16	0.0482
615	0.455	0.243	0.16	0.0482
616	0.456	0.243	0.16	0.0481
617	0.455	0.243	0.16	0.0482
618	0.454	0.243	0.16	0.0483
619	0.455	0.243	0.16	0.0482
620	0.454	0.243	0.16	0.0482
621	0.455	0.243	0.16	0.0481
622	0.455	0.243	0.16	0.0481
623	0.455	0.243	0.16	0.0482
624	0.455	0.243	0.16	0.0482
625	0.454	0.242	0.16	0.0481
626	0.455	0.243	0.16	0.0482
627	0.455	0.243	0.16	0.0482
628	0.456	0.243	0.16	0.0482
629	0.455	0.243	0.16	0.0482
630	0.455	0.243	0.16	0.0482
631	0.456	0.243	0.16	0.0481
632	0.455	0.243	0.16	0.0482
633	0.455	0.243	0.16	0.0482
634	0.456	0.243	0.16	0.0482
635	0.455	0.243	0.16	0.0482
636	0.455	0.243	0.16	0.0482
637	0.456	0.242	0.16	0.0481
638	0.456	0.243	0.16	0.0481
639	0.455	0.243	0.16	0.0482
640	0.456	0.243	0.16	0.0481
641	0.456	0.243	0.16	0.0481
642	0.456	0.243	0.16	0.0481
643	0.456	0.243	0.16	0.0482
644	0.455	0.243	0.16	0.0482
645	0.457	0.243	0.16	0.0482
646	0.457	0.243	0.16	0.0481
647	0.457	0.243	0.16	0.0482
648	0.456	0.243	0.16	0.0482
649	0.457	0.243	0.16	0.0481
650	0.456	0.243	0.16	0.0481
651	0.457	0.243	0.16	0.0481
652	0.457	0.243	0.16	0.0481
653	0.456	0.243	0.16	0.048
654	0.456	0.243	0.16	0.0481
655	0.457	0.243	0.16	0.0481
656	0.456	0.243	0.16	0.0481
657	0.456	0.243	0.16	0.0481
658	0.456	0.243	0.16	0.0481
659	0.456	0.243	0.16	0.0481
660	0.456	0.243	0.16	0.0481
661	0.457	0.243	0.16	0.048
662	0.456	0.243	0.16	0.048
663	0.457	0.242	0.16	0.048
664	0.457	0.242	0.16	0.048
665	0.456	0.243	0.16	0.0481
666	0.456	0.243	0.16	0.048
667	0.458	0.242	0.16	0.048
668	0.457	0.242	0.16	0.048
