iteration	BLstm1_backward_c	BLstm1_backward_r	BLstm1_forward_c	BLstm1_forward_r	BLstm2_backward_c	BLstm2_backward_r	BLstm2_forward_c	BLstm2_forward_r	BLstm3_backward_c	BLstm3_backward_r	BLstm3_forward_c	BLstm3_forward_r
681	0.000561468	0.0	0.000492219	0.0	1.82236e-07	0.0	9.11179e-07	0.0	0.0	0.0	4.24715e-06	0.0
682	0.000609397	0.0	0.000542639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
683	0.00059727	0.0	0.000527402	0.0	3.30085e-06	0.0	1.46704e-06	0.0	0.0	0.0	0.0	0.0
684	0.000650082	0.0	0.000536055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685	0.000614949	0.0	0.000548483	0.0	2.91359e-06	0.0	2.00309e-06	0.0	0.0	0.0	0.0	0.0
686	0.000590252	0.0	0.000522425	0.0	6.72807e-06	0.0	1.27288e-06	0.0	0.0	0.0	1.28995e-06	0.0
687	0.000638122	0.0	0.000497395	0.0	1.83e-07	0.0	5.49001e-07	0.0	0.0	0.0	2.22549e-06	0.0
688	0.000591802	0.0	0.000475681	0.0	3.25067e-06	0.0	1.98652e-06	0.0	0.0	0.0	0.0	0.0
689	0.000600056	0.0	0.000477676	0.0	2.69164e-06	0.0	3.7683e-06	0.0	0.0	0.0	4.18248e-06	0.0
690	0.000609034	0.0	0.000496787	0.0	0.0	0.0	9.05224e-07	0.0	3.62089e-07	0.0	0.0	0.0
691	0.000589536	0.0	0.000512586	0.0	3.54608e-07	0.0	3.36878e-06	0.0	0.0	0.0	0.0	0.0
692	0.000623122	0.0	0.00051466	0.0	5.5668e-06	0.0	0.0	0.0	0.0	0.0	3.27542e-06	0.0
693	0.000622022	0.0	0.000522192	0.0	7.14352e-07	0.0	1.60729e-06	0.0	0.0	0.0	0.0	0.0
694	0.000630154	0.0	0.000555399	0.0	8.92063e-07	0.0	0.0	0.0	0.0	0.0	1.0848e-06	0.0
695	0.000595909	0.0	0.000548873	0.0	1.59145e-06	0.0	8.84138e-07	0.0	0.0	0.0	6.63038e-06	0.0
696	0.000568428	0.0	0.0005287	0.0	4.25656e-06	0.0	7.09427e-07	0.0	5.3207e-07	0.0	7.18878e-06	0.0
697	0.000569234	0.0	0.000497878	0.0	2.5037e-06	0.0	0.0	0.0	0.0	0.0	4.71206e-06	0.0
698	0.000628806	0.0	0.00055276	0.0	1.95447e-06	0.0	1.77679e-07	0.0	0.0	0.0	2.16044e-06	0.0
699	0.000643144	0.0	0.000496751	0.0	4.0372e-06	0.0	4.56379e-06	0.0	2.2819e-06	0.0	0.0	0.0
700	0.000623631	0.0	0.000521707	0.0	7.70564e-06	0.0	3.67769e-06	0.0	0.0	0.0	4.25953e-06	0.0
701	0.000644168	0.0	0.000518545	0.0	2.82297e-06	0.0	6.52813e-06	0.0	0.0	0.0	3.39737e-06	0.0
702	0.000608855	0.0	0.000493057	0.0	3.14383e-06	0.0	0.0	0.0	2.61986e-06	0.0	2.12412e-06	0.0
703	0.000590246	0.0	0.000562673	0.0	1.77892e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704	0.000604669	0.0	0.000520845	0.0	8.60616e-07	0.0	1.20486e-06	0.0	0.0	0.0	1.39553e-06	0.0
705	0.000612019	0.0	0.000566873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706	0.000588035	0.0	0.000543672	0.0	4.9489e-06	0.0	0.0	0.0	0.0	0.0	2.50734e-06	0.0
707	0.000614531	0.0	0.000502123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.14998e-06	0.0
708	0.000623672	0.0	0.000526819	0.0	1.42431e-06	0.0	1.06824e-06	0.0	0.0	0.0	2.52596e-06	0.0
709	0.000661052	0.0	0.000515437	0.0	2.24554e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
710	0.000617788	0.0	0.000540232	0.0	1.24232e-06	0.0	0.0	0.0	0.0	0.0	3.77666e-06	0.0
711	0.000560671	0.0	0.000506464	0.0	1.92972e-06	0.0	0.0	0.0	0.0	0.0	2.31106e-06	0.0
712	0.000607111	0.0	0.000531113	0.0	7.00446e-07	0.0	0.0	0.0	1.22578e-06	0.0	6.03326e-06	0.0
713	0.000623479	0.0	0.000504623	0.0	1.2023e-06	0.0	3.95042e-06	0.0	0.0	0.0	1.91467e-06	0.0
714	0.000634864	0.0	0.00053216	0.0	1.03567e-06	0.0	1.20828e-06	0.0	0.0	0.0	1.22433e-06	0.0
715	0.000645344	0.0	0.000542908	0.0	2.95153e-06	0.0	0.0	0.0	0.0	0.0	4.04698e-06	0.0
716	0.000606403	0.0	0.000536076	0.0	2.53584e-06	0.0	0.0	0.0	0.0	0.0	3.59712e-06	0.0
717	0.000634924	0.0	0.000552626	0.0	5.95135e-06	0.0	2.89066e-06	0.0	0.0	0.0	3.96341e-06	0.0
718	0.000659312	0.0	0.000559973	0.0	4.42263e-06	0.0	2.21131e-06	0.0	0.0	0.0	2.06867e-06	0.0
719	0.0005748	0.0	0.000539006	0.0	3.4921e-06	0.0	0.0	0.0	2.44447e-06	0.0	1.4155e-06	0.0
720	0.000635743	0.0	0.000583863	0.0	3.64372e-06	0.0	0.0	0.0	0.0	0.0	5.97814e-06	0.0
721	0.000590778	0.0	0.000544526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74239e-06	0.0
722	0.000590239	0.0	0.000520878	0.0	1.01011e-06	0.0	1.68351e-07	0.0	0.0	0.0	0.0	0.0
723	0.000610604	0.0	0.000532029	0.0	0.0	0.0	6.92295e-07	0.0	0.0	0.0	0.0	0.0
724	0.00063696	0.0	0.00051838	0.0	0.0	0.0	1.72105e-06	0.0	0.0	0.0	5.23248e-07	0.0
725	0.000636299	0.0	0.000522427	0.0	1.20773e-06	0.0	1.72532e-07	0.0	0.0	0.0	1.74844e-07	0.0
726	0.000660304	0.0	0.000562412	0.0	1.01093e-06	0.0	0.0	0.0	0.0	0.0	5.12225e-07	0.0
727	0.000649952	0.0	0.000562291	0.0	1.02328e-06	0.0	0.0	0.0	1.70546e-07	0.0	3.97495e-06	0.0
728	0.000592261	0.0	0.000551566	0.0	2.18609e-06	0.0	2.52241e-06	0.0	0.0	0.0	4.4301e-06	0.0
729	0.000611525	0.0	0.000563407	0.0	0.0	0.0	2.53254e-06	0.0	0.0	0.0	1.04368e-05	0.0
730	0.000636336	0.0	0.000517323	0.0	6.84969e-07	0.0	1.71242e-06	0.0	0.0	0.0	1.56174e-06	0.0
731	0.000645625	0.0	0.000545106	0.0	6.66796e-07	0.0	1.33359e-06	0.0	0.0	0.0	6.75687e-06	0.0
732	0.000655225	0.0	0.000549313	0.0	1.19194e-06	0.0	1.87304e-06	0.0	0.0	0.0	0.0	0.0
733	0.000650551	0.0	0.000529237	0.0	4.14892e-06	0.0	3.31914e-07	0.0	0.0	0.0	1.68185e-07	0.0
734	0.000630471	0.0	0.000533463	0.0	1.1529e-06	0.0	6.58799e-07	0.0	0.0	0.0	7.00957e-06	0.0
735	0.000688458	0.0	0.000549508	0.0	0.0	0.0	1.32491e-06	0.0	0.0	0.0	1.67822e-06	0.0
736	0.000633218	0.0	0.000535774	0.0	0.0	0.0	3.64585e-06	0.0	0.0	0.0	0.0	0.0
737	0.000697207	0.0	0.00051144	0.0	9.9696e-07	0.0	2.32624e-06	0.0	0.0	0.0	1.68368e-07	0.0
738	0.000603244	0.0	0.000535445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.19457e-06	0.0
739	0.000668016	0.0	0.000560416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.54362e-06	0.0
740	0.000659165	0.0	0.000539012	0.0	1.67343e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741	0.000613656	0.0	0.000519297	0.0	3.26499e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742	0.000615557	0.0	0.000544122	0.0	2.45764e-06	0.0	0.0	0.0	0.0	0.0	3.3205e-07	0.0
743	0.000656884	0.0	0.000652706	0.0	2.84076e-06	0.0	1.16972e-06	0.0	0.0	0.0	1.69334e-06	0.0
744	0.000659613	0.0	0.000604659	0.0	6.68132e-07	0.0	6.34725e-06	0.0	0.0	0.0	1.10022e-05	0.0
745	0.000664533	0.0	0.000618657	0.0	2.32703e-06	0.0	9.97298e-07	0.0	0.0	0.0	6.73771e-06	0.0
746	0.000651071	0.0	0.00056989	0.0	5.49837e-06	0.0	3.23433e-07	0.0	0.0	0.0	0.0	0.0
747	0.000648379	0.0	0.000555251	0.0	5.0249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748	0.000674015	0.0	0.000611643	0.0	1.65443e-06	0.0	3.30886e-07	0.0	0.0	0.0	4.69421e-06	0.0
749	0.000632586	0.0	0.000577564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.02272e-06	0.0
750	0.000647696	0.0	0.000583828	0.0	6.27426e-06	0.0	6.43514e-07	0.0	3.21757e-07	0.0	1.30434e-06	0.0
751	0.000670937	0.0	0.00056067	0.0	1.58203e-07	0.0	1.10742e-06	0.0	0.0	0.0	0.0	0.0
752	0.000697426	0.0	0.000569802	0.0	0.0	0.0	1.47447e-06	0.0	0.0	0.0	1.66025e-06	0.0
753	0.000679215	0.0	0.000593923	0.0	2.9524e-06	0.0	1.96826e-06	0.0	2.62435e-06	0.0	0.0	0.0
754	0.000670219	0.0	0.000604178	0.0	0.0	0.0	1.16444e-06	0.0	0.0	0.0	1.06208e-05	0.0
755	0.000643106	0.0	0.000585226	0.0	2.47348e-06	0.0	1.15429e-06	0.0	0.0	0.0	6.85157e-06	0.0
756	0.000658196	0.0	0.000582922	0.0	2.42817e-06	0.0	8.0939e-07	0.0	8.0939e-07	0.0	1.64038e-07	0.0
757	0.000641524	0.0	0.000624151	0.0	1.46133e-06	0.0	0.0	0.0	0.0	0.0	2.30378e-06	0.0
758	0.000630704	0.0	0.00057691	0.0	1.4989e-06	0.0	0.0	0.0	3.33089e-07	0.0	3.2064e-06	0.0
759	0.000676131	0.0	0.000582083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15832e-06	0.0
760	0.00064616	0.0	0.000592368	0.0	6.48105e-07	0.0	0.0	0.0	0.0	0.0	3.7763e-06	0.0
761	0.000665571	0.0	0.000583198	0.0	1.60572e-07	0.0	3.69316e-06	0.0	0.0	0.0	2.92853e-06	0.0
762	0.000712982	0.0	0.000604263	0.0	4.20638e-06	0.0	9.54526e-06	0.0	0.0	0.0	4.9187e-07	0.0
763	0.000702637	0.0	0.00060565	0.0	1.06509e-05	0.0	3.5503e-06	0.0	2.58204e-06	0.0	3.76143e-06	0.0
764	0.000657858	0.0	0.000548294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.34887e-06	0.0
765	0.000626386	0.0	0.000603928	0.0	8.13699e-07	0.0	3.2548e-07	0.0	0.0	0.0	0.0	0.0
766	0.000707183	0.0	0.000591625	0.0	0.0	0.0	8.13789e-07	0.0	0.0	0.0	3.62881e-06	0.0
767	0.000708085	0.0	0.00062891	0.0	4.80818e-07	0.0	1.60273e-07	0.0	0.0	0.0	4.70983e-06	0.0
768	0.000679371	0.0	0.000605702	0.0	3.49291e-06	0.0	6.35074e-07	0.0	0.0	0.0	0.0	0.0
769	0.00065191	0.0	0.000557168	0.0	0.0	0.0	3.22249e-06	0.0	8.05622e-07	0.0	4.08247e-06	0.0
770	0.000710731	0.0	0.000621293	0.0	4.77428e-07	0.0	2.54628e-06	0.0	1.75057e-06	0.0	3.22538e-07	0.0
771	0.00065328	0.0	0.000564218	0.0	2.07492e-06	0.0	7.98045e-07	0.0	0.0	0.0	3.23507e-07	0.0
772	0.000669042	0.0	0.000603901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.11812e-06	0.0
773	0.000704623	0.0	0.000612853	0.0	2.06401e-06	0.0	3.17541e-07	0.0	0.0	0.0	0.0	0.0
774	0.00065501	0.0	0.000612134	0.0	3.63895e-06	0.0	0.0	0.0	6.3286e-07	0.0	2.24474e-06	0.0
775	0.000643432	0.0	0.000550046	0.0	2.95723e-06	0.0	7.78219e-07	0.0	0.0	0.0	1.57709e-07	0.0
776	0.000660716	0.0	0.000621362	0.0	0.0	0.0	6.14905e-07	0.0	0.0	0.0	0.0	0.0
777	0.000655301	0.0	0.000590827	0.0	0.0	0.0	1.41874e-06	0.0	9.45828e-07	0.0	3.83404e-06	0.0
778	0.000685076	0.0	0.000575749	0.0	1.42395e-06	0.0	3.16433e-06	0.0	0.0	0.0	3.2065e-06	0.0
779	0.000680666	0.0	0.000579345	0.0	7.94058e-07	0.0	0.0	0.0	0.0	0.0	1.77036e-06	0.0
780	0.000711508	0.0	0.000609864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.73221e-06	0.0
781	0.000628638	0.0	0.000592778	0.0	0.0	0.0	4.67737e-07	0.0	0.0	0.0	9.48059e-07	0.0
782	0.000616002	0.0	0.000552757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15357e-05	0.0
783	0.000688759	0.0	0.000595162	0.0	4.66428e-07	0.0	0.0	0.0	0.0	0.0	2.20588e-06	0.0
784	0.000749681	0.0	0.000569347	0.0	7.31928e-06	0.0	3.73751e-06	0.0	0.0	0.0	1.5782e-06	0.0
785	0.000659661	0.0	0.000571624	0.0	1.07737e-06	0.0	4.61732e-07	0.0	0.0	0.0	7.7972e-07	0.0
786	0.000698633	0.0	0.00059126	0.0	6.26999e-07	0.0	0.0	0.0	0.0	0.0	1.19137e-05	0.0
787	0.000733396	0.0	0.000574791	0.0	2.76637e-06	0.0	4.61062e-07	0.0	0.0	0.0	0.0	0.0
788	0.000750316	0.0	0.000609806	0.0	2.16408e-06	0.0	3.09154e-07	0.0	0.0	0.0	3.13262e-07	0.0
789	0.000715302	0.0	0.000581202	0.0	1.55029e-06	0.0	3.10057e-07	0.0	6.20114e-07	0.0	0.0	0.0
790	0.000675979	0.0	0.000607972	0.0	0.0	0.0	1.10197e-06	0.0	0.0	0.0	0.0	0.0
791	0.000659757	0.0	0.000618746	0.0	2.79624e-06	0.0	1.24277e-06	0.0	0.0	0.0	3.62076e-06	0.0
792	0.000702736	0.0	0.000620061	0.0	5.0152e-06	0.0	1.51976e-06	0.0	3.03952e-06	0.0	6.77655e-06	0.0
793	0.000731109	0.0	0.000600849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.14084e-06	0.0
794	0.00068419	0.0	0.000595695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.21639e-07	0.0
795	0.000741279	0.0	0.000601046	0.0	9.18562e-07	0.0	7.65468e-07	0.0	0.0	0.0	0.0	0.0
796	0.000704306	0.0	0.00059433	0.0	3.81862e-06	0.0	1.22196e-06	0.0	1.52745e-06	0.0	8.20341e-06	0.0
797	0.000712874	0.0	0.000602388	0.0	1.35843e-06	0.0	0.0	0.0	0.0	0.0	2.7534e-06	0.0
798	0.000766814	0.0	0.000650318	0.0	3.06971e-07	0.0	3.2232e-06	0.0	0.0	0.0	0.0	0.0
799	0.000756204	0.0	0.000628074	0.0	0.0	0.0	2.88887e-06	0.0	1.5294e-06	0.0	6.87892e-07	0.0
800	0.000715104	0.0	0.000625481	0.0	1.71365e-06	0.0	1.71365e-06	0.0	0.0	0.0	4.69177e-06	0.0
801	0.000698089	0.0	0.000638528	0.0	1.37318e-06	0.0	1.02988e-06	0.0	0.0	0.0	2.4366e-06	0.0
802	0.000724445	0.0	0.000590321	0.0	0.0	0.0	2.5629e-06	0.0	0.0	0.0	8.81849e-06	0.0
803	0.000710916	0.0	0.000651356	0.0	4.46701e-06	0.0	0.0	0.0	0.0	0.0	1.09039e-05	0.0
804	0.000696877	0.0	0.000677076	0.0	3.32797e-06	0.0	0.0	0.0	1.49759e-06	0.0	3.20584e-06	0.0
805	0.000712591	0.0	0.000682815	0.0	2.87608e-06	0.0	3.38362e-07	0.0	0.0	0.0	5.47844e-06	0.0
806	0.000683402	0.0	0.000667075	0.0	0.0	0.0	1.83262e-06	0.0	0.0	0.0	8.95357e-06	0.0
807	0.000717964	0.0	0.000628722	0.0	0.0	0.0	8.38743e-07	0.0	5.03246e-07	0.0	4.25287e-06	0.0
808	0.000738713	0.0	0.000639875	0.0	1.99338e-06	0.0	2.15949e-06	0.0	0.0	0.0	3.02605e-06	0.0
809	0.000664966	0.0	0.000609621	0.0	3.61305e-06	0.0	6.0765e-06	0.0	0.0	0.0	1.49895e-06	0.0
810	0.000727765	0.0	0.000609888	0.0	9.91956e-07	0.0	4.95978e-07	0.0	0.0	0.0	1.34127e-06	0.0
811	0.000739208	0.0	0.00063562	0.0	5.30374e-06	0.0	2.15464e-06	0.0	0.0	0.0	5.03152e-06	0.0
812	0.000710041	0.0	0.000606681	0.0	3.32884e-07	0.0	0.0	0.0	2.49663e-06	0.0	2.02548e-06	0.0
813	0.000730603	0.0	0.000654584	0.0	1.30786e-06	0.0	3.43313e-06	0.0	0.0	0.0	5.4707e-06	0.0
814	0.000682262	0.0	0.000608135	0.0	1.97233e-06	0.0	1.64361e-06	0.0	0.0	0.0	2.32865e-06	0.0
815	0.000722384	0.0	0.000658322	0.0	0.0	0.0	2.12996e-06	0.0	6.55373e-07	0.0	2.15982e-06	0.0
816	0.000718369	0.0	0.00064774	0.0	1.48868e-06	0.0	1.15786e-06	0.0	0.0	0.0	2.34818e-06	0.0
817	0.000755364	0.0	0.000650179	0.0	9.86116e-07	0.0	8.21763e-07	0.0	0.0	0.0	6.15454e-06	0.0
818	0.000718793	0.0	0.000665634	0.0	1.14146e-06	0.0	1.63066e-06	0.0	3.26131e-07	0.0	3.6377e-06	0.0
819	0.000656224	0.0	0.000649666	0.0	4.91799e-07	0.0	1.63933e-07	0.0	1.63933e-07	0.0	6.15047e-06	0.0
820	0.000698255	0.0	0.000693711	0.0	0.0	0.0	5.03042e-06	0.0	0.0	0.0	3.28518e-06	0.0
821	0.000728948	0.0	0.000633332	0.0	0.0	0.0	1.80717e-06	0.0	1.64288e-06	0.0	1.49938e-06	0.0
822	0.000744891	0.0	0.000626152	0.0	9.78618e-07	0.0	1.30482e-06	0.0	0.0	0.0	1.32319e-06	0.0
823	0.000789591	0.0	0.000694324	0.0	0.0	0.0	3.80406e-06	0.0	0.0	0.0	6.52804e-06	0.0
824	0.00075007	0.0	0.000662496	0.0	4.88327e-07	0.0	8.13878e-07	0.0	1.46498e-06	0.0	1.00676e-05	0.0
825	0.000677452	0.0	0.000643993	0.0	0.0	0.0	9.74517e-07	0.0	0.0	0.0	4.94157e-07	0.0
826	0.00075081	0.0	0.000706147	0.0	2.44511e-06	0.0	0.0	0.0	0.0	0.0	4.1242e-06	0.0
827	0.00078245	0.0	0.000660633	0.0	0.0	0.0	1.31339e-06	0.0	0.0	0.0	4.49523e-06	0.0
828	0.000747459	0.0	0.000651054	0.0	1.44607e-06	0.0	0.0	0.0	0.0	0.0	3.2587e-07	0.0
829	0.000701723	0.0	0.000642395	0.0	3.07987e-06	0.0	3.24196e-07	0.0	0.0	0.0	0.0	0.0
830	0.000714915	0.0	0.000654861	0.0	3.18589e-06	0.0	2.38942e-06	0.0	0.0	0.0	5.00746e-06	0.0
831	0.00076582	0.0	0.000699745	0.0	1.61157e-07	0.0	3.22315e-06	0.0	1.45042e-06	0.0	7.02725e-06	0.0
832	0.000784822	0.0	0.000669019	0.0	0.0	0.0	2.23006e-06	0.0	0.0	0.0	0.0	0.0
833	0.000759737	0.0	0.00065846	0.0	6.45075e-07	0.0	4.03172e-06	0.0	2.41903e-06	0.0	4.25209e-06	0.0
834	0.000728305	0.0	0.000596535	0.0	9.51411e-07	0.0	3.48851e-06	0.0	0.0	0.0	1.02912e-05	0.0
835	0.000762582	0.0	0.000668993	0.0	9.56616e-07	0.0	0.0	0.0	0.0	0.0	3.06604e-06	0.0
836	0.000714152	0.0	0.00068818	0.0	2.5185e-06	0.0	2.5185e-06	0.0	6.29625e-07	0.0	2.39407e-06	0.0
837	0.000757417	0.0	0.000645435	0.0	1.4255e-06	0.0	5.70201e-06	0.0	0.0	0.0	4.97924e-06	0.0
838	0.00072619	0.0	0.00066382	0.0	1.25367e-06	0.0	4.70127e-07	0.0	3.76102e-06	0.0	4.44017e-06	0.0
839	0.000749152	0.0	0.000718955	0.0	4.81873e-07	0.0	1.76687e-06	0.0	0.0	0.0	5.0492e-06	0.0
840	0.000784576	0.0	0.000655534	0.0	1.56415e-06	0.0	4.06678e-06	0.0	7.82073e-07	0.0	4.60009e-06	0.0
841	0.000744499	0.0	0.000659929	0.0	6.9683e-06	0.0	6.33482e-07	0.0	0.0	0.0	5.60996e-06	0.0
842	0.000759703	0.0	0.00063869	0.0	7.9301e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843	0.000688025	0.0	0.000640979	0.0	4.68895e-07	0.0	2.18817e-06	0.0	0.0	0.0	1.09355e-05	0.0
844	0.000796438	0.0	0.000659577	0.0	4.25229e-06	0.0	1.57492e-07	0.0	1.57492e-07	0.0	4.30357e-06	0.0
845	0.000735142	0.0	0.000693728	0.0	3.1735e-06	0.0	9.52051e-07	0.0	1.58675e-07	0.0	3.21804e-06	0.0
846	0.000768714	0.0	0.000628305	0.0	3.93083e-06	0.0	1.8868e-06	0.0	0.0	0.0	3.18878e-07	0.0
847	0.000770848	0.0	0.000678277	0.0	3.46945e-06	0.0	0.0	0.0	1.57702e-07	0.0	6.3841e-06	0.0
848	0.0007704	0.0	0.000661209	0.0	0.0	0.0	7.30016e-06	0.0	6.21291e-07	0.0	2.04742e-06	0.0
849	0.000782868	0.0	0.000726161	0.0	2.0197e-06	0.0	6.05911e-06	0.0	0.0	0.0	3.93849e-06	0.0
850	0.000800715	0.0	0.000667929	0.0	2.00025e-06	0.0	5.69302e-06	0.0	0.0	0.0	8.25329e-06	0.0
851	0.000822422	0.0	0.0006913	0.0	1.55174e-06	0.0	9.31043e-07	0.0	0.0	0.0	8.34012e-06	0.0
852	0.000812738	0.0	0.000690379	0.0	2.27998e-06	0.0	6.68795e-06	0.0	1.51999e-07	0.0	6.31983e-06	0.0
853	0.000774166	0.0	0.000665365	0.0	6.27999e-07	0.0	4.39599e-06	0.0	0.0	0.0	7.62633e-06	0.0
854	0.000771093	0.0	0.000724132	0.0	1.56535e-07	0.0	1.56535e-07	0.0	0.0	0.0	4.44454e-06	0.0
855	0.000742752	0.0	0.000665611	0.0	0.0	0.0	4.64704e-07	0.0	3.09803e-07	0.0	6.91076e-06	0.0
856	0.000764331	0.0	0.000699614	0.0	3.22049e-06	0.0	3.06714e-07	0.0	0.0	0.0	1.39694e-06	0.0
857	0.000808431	0.0	0.000666162	0.0	3.12679e-07	0.0	0.0	0.0	0.0	0.0	1.90226e-06	0.0
858	0.00076498	0.0	0.000688528	0.0	5.57137e-06	0.0	0.0	0.0	0.0	0.0	5.02183e-06	0.0
859	0.000761232	0.0	0.000648836	0.0	1.54816e-06	0.0	0.0	0.0	0.0	0.0	4.70032e-06	0.0
860	0.000798048	0.0	0.000672209	0.0	6.71142e-06	0.0	3.05064e-07	0.0	0.0	0.0	5.41343e-06	0.0
861	0.000768691	0.0	0.000666229	0.0	2.56532e-06	0.0	3.01802e-07	0.0	0.0	0.0	7.65048e-07	0.0
862	0.000768297	0.0	0.000659575	0.0	0.0	0.0	9.2399e-07	0.0	0.0	0.0	8.88276e-06	0.0
863	0.000806491	0.0	0.000668348	0.0	3.04279e-07	0.0	1.82567e-06	0.0	0.0	0.0	2.77692e-06	0.0
864	0.00074523	0.0	0.00068787	0.0	1.9675e-06	0.0	2.11885e-06	0.0	0.0	0.0	3.06976e-06	0.0
865	0.000753309	0.0	0.000651983	0.0	6.17847e-07	0.0	2.31692e-06	0.0	0.0	0.0	1.40684e-06	0.0
866	0.000766743	0.0	0.000647738	0.0	1.49317e-07	0.0	2.53839e-06	0.0	0.0	0.0	0.0	0.0
867	0.000778282	0.0	0.000704538	0.0	2.6925e-06	0.0	2.24375e-06	0.0	0.0	0.0	7.12917e-06	0.0
868	0.000819613	0.0	0.000692187	0.0	1.79053e-06	0.0	4.3271e-06	0.0	2.835e-06	0.0	1.20822e-06	0.0
869	0.000779651	0.0	0.000665886	0.0	4.02574e-06	0.0	1.49101e-06	0.0	0.0	0.0	2.11656e-06	0.0
870	0.000839047	0.0	0.000697245	0.0	0.0	0.0	6.33585e-06	0.0	0.0	0.0	7.64874e-06	0.0
871	0.000803964	0.0	0.000710564	0.0	1.50161e-07	0.0	1.35145e-06	0.0	0.0	0.0	8.81448e-06	0.0
872	0.000828671	0.0	0.000718882	0.0	1.79983e-06	0.0	4.79954e-06	0.0	7.49929e-07	0.0	9.73339e-06	0.0
873	0.000775938	0.0	0.000684703	0.0	7.4054e-07	0.0	1.62919e-06	0.0	5.92432e-07	0.0	0.0	0.0
874	0.000767719	0.0	0.000679484	0.0	2.37271e-06	0.0	1.33465e-06	0.0	1.48294e-06	0.0	0.0	0.0
875	0.00077124	0.0	0.000741966	0.0	1.35808e-06	0.0	1.05629e-06	0.0	0.0	0.0	3.51931e-06	0.0
876	0.00080377	0.0	0.000709279	0.0	1.2037e-06	0.0	7.52312e-07	0.0	9.02774e-07	0.0	3.05166e-06	0.0
877	0.000780703	0.0	0.000697334	0.0	2.09544e-06	0.0	1.64642e-06	0.0	0.0	0.0	8.78535e-06	0.0
878	0.000790224	0.0	0.000711675	0.0	7.39633e-07	0.0	0.0	0.0	0.0	0.0	1.20011e-06	0.0
879	0.000782927	0.0	0.000701394	0.0	7.4664e-07	0.0	1.49328e-07	0.0	0.0	0.0	9.08608e-06	0.0
880	0.000822096	0.0	0.000694822	0.0	0.0	0.0	3.00529e-07	0.0	3.00529e-07	0.0	5.3224e-06	0.0
881	0.000754389	0.0	0.00065177	0.0	3.50336e-06	0.0	2.04362e-06	0.0	0.0	0.0	2.36826e-06	0.0
882	0.000763637	0.0	0.000730977	0.0	0.0	0.0	1.57569e-06	0.0	0.0	0.0	5.22924e-06	0.0
883	0.000767351	0.0	0.000707824	0.0	1.92022e-06	0.0	2.21564e-06	0.0	5.90838e-07	0.0	2.39147e-06	0.0
884	0.0007842	0.0	0.000707484	0.0	2.81394e-06	0.0	1.92533e-06	0.0	2.96204e-07	0.0	1.50185e-07	0.0
885	0.000738163	0.0	0.000697445	0.0	7.33522e-06	0.0	2.84427e-06	0.0	0.0	0.0	7.89299e-06	0.0
886	0.000814291	0.0	0.000744759	0.0	5.8068e-06	0.0	2.53117e-06	0.0	0.0	0.0	9.79519e-06	0.0
887	0.000814427	0.0	0.000774706	0.0	5.59036e-06	0.0	5.88459e-07	0.0	1.47115e-07	0.0	5.51969e-06	0.0
888	0.000760554	0.0	0.000709177	0.0	1.75647e-06	0.0	4.39119e-07	0.0	0.0	0.0	2.96848e-07	0.0
889	0.000797426	0.0	0.000754875	0.0	7.46514e-07	0.0	7.46514e-07	0.0	7.46514e-07	0.0	1.51118e-06	0.0
890	0.000793252	0.0	0.000714913	0.0	1.76704e-06	0.0	1.76704e-06	0.0	0.0	0.0	9.55628e-06	0.0
891	0.000779925	0.0	0.000692101	0.0	0.0	0.0	4.31215e-07	0.0	0.0	0.0	6.70529e-06	0.0
892	0.000846021	0.0	0.000737188	0.0	1.61342e-06	0.0	0.0	0.0	4.40025e-07	0.0	1.63284e-06	0.0
893	0.000823454	0.0	0.000737272	0.0	4.35997e-07	0.0	2.32532e-06	0.0	0.0	0.0	3.38974e-06	0.0
894	0.00078311	0.0	0.000655027	0.0	2.86538e-07	0.0	0.0	0.0	5.73077e-07	0.0	5.9565e-06	0.0
895	0.000800727	0.0	0.000718168	0.0	3.25499e-06	0.0	4.43862e-07	0.0	0.0	0.0	6.28941e-06	0.0
